Monomer_Length_in_Main_Chain,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MaxPartialCharge,MaxAbsPartialCharge,FpDensityMorgan1,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,PEOE_VSA10,PEOE_VSA11,PEOE_VSA3,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA10,SMR_VSA2,SMR_VSA4,SMR_VSA6,EState_VSA8,EState_VSA9,VSA_EState3,VSA_EState4,VSA_EState7,FractionCSP3,NHOHCount,NumAliphaticHeterocycles,NumSaturatedRings,RingCount,MolLogP,fr_Al_OH,fr_NH0,fr_Ndealkylation1,fr_Ndealkylation2,fr_bicyclic,fr_ether,fr_lactone,fr_piperdine,Sequence_LogP_Avg,Molecule_Shape_Circle,Sequence_TPSA_Mean,Sequence_TPSA_Median,Sequence_TPSA_Std,Sequence_TPSA_Min,Sequence_TPSA_Max,Ipc_Normalized
6,16.57101714,1.626484992,0.385624152,0.245647132,0.342796073,0.862745098,2.63e-15,-0.249287767,-1.44e-16,-2.718261399,-2.872050413,2.04e-17,-1.135754674,2.886561776,3843.129945,30.08946234,4.235526235,0.0,87.83175555,55.25841008,70.20674497,32.54127225,35.44307838,0.0,11.78791537,19.96954627,0.0,56.32435137,-6.950472778,-4.914663909,-29.72069556,0.538461538,3,2,2,4,2.656,0,3,1,0,1,0,0,0,0.7311666666666664,1,24.705000000000002,24.705,4.395000000000001,20.31,29.1,1.6713780918727917e-83
6,16.38701829,1.637219089,0.385624152,0.245647131,0.342788039,0.862745098,1.72e-15,-0.249287767,-2.25e-16,-2.714167008,-2.869709007,-5.09e-17,-1.135664973,2.878418618,3843.129945,30.08946234,4.235526235,0.0,87.83175555,55.25841008,70.20674497,32.54127225,35.44307838,0.0,11.78791537,19.96954627,0.0,52.17099218,-7.141151371,-4.918924113,-29.60305721,0.538461538,3,2,2,4,2.656,0,3,1,0,1,0,0,0,0.7311666666666664,1,24.705,24.705,4.395000000000001,20.31,29.1,4.946996466431095e-84
6,16.36959508,1.687086551,0.385624152,0.245427391,0.342796072,0.862745098,2.39e-15,-0.249287762,-1.48e-16,-2.702349226,-2.873855862,5.76e-17,-1.134994608,2.876008679,3843.129945,36.58632203,4.235526235,0.0,87.83175555,55.25841008,70.20674497,26.04441257,35.44307838,0.0,11.78791537,19.96954627,0.0,52.17099218,-7.146894229,-5.108492125,-29.44504507,0.538461538,3,2,2,4,2.656,0,3,1,0,1,0,0,0,0.7311666666666664,1,24.705000000000002,24.705,4.395000000000001,20.31,29.1,7.597173144876326e-83
6,15.92610657,1.667184051,0.283593301,0.243063415,0.350730365,0.764705882,2.27e-15,-0.249287762,-1.74e-16,-2.69124815,-2.876781349,1.43e-17,-1.13468804,2.812340976,3852.63972,30.08946234,7.059210392,0.0,87.83175555,61.63133498,70.49563431,21.9321369,35.44307838,0.0,11.78791537,6.496859684,0.0,54.95359281,-11.78326069,-5.050206336,-40.90913295,0.538461538,5,2,2,4,2.4026,0,1,0,0,1,0,0,0,0.688933333333333,1,27.635,29.1,3.2758395870371926,20.31,29.1,5.265017667844522e-83
6,16.38701829,1.637219089,0.385624152,0.245647131,0.342788039,0.862745098,2.17e-15,-0.249287767,-1.47e-16,-2.714167008,-2.869709007,6.3e-17,-1.135664973,2.878418618,3843.129945,30.08946234,4.235526235,0.0,87.83175555,55.25841008,70.20674497,32.54127225,35.44307838,0.0,11.78791537,19.96954627,0.0,52.17099218,-7.141151371,-4.918924113,-29.60305721,0.538461538,3,2,2,4,2.656,0,3,1,0,1,0,0,0,0.7311666666666664,1,24.705,24.705,4.395000000000001,20.31,29.1,3.6749116607773855e-83
6,16.69536152,1.755956201,0.428942001,0.245555564,0.342788038,0.8,4.23e-16,-0.249287767,-2.61e-16,-2.728767246,-2.873189892,-1.15e-16,-1.13601163,3.696344728,3779.121583,36.10735481,2.823684157,0.0,71.32344624,61.96184117,98.22291743,15.07834412,35.44307838,0.0,17.68187306,27.42434039,0.0,61.72521855,-5.043056584,-2.653093089,-37.51544566,0.684210526,2,2,2,3,2.8425,0,4,3,0,1,0,0,0,0.7622499999999999,1,23.24,20.31,4.14364573775317,20.31,29.1,1.1484098939929329e-80
6,16.59917497,1.681763773,0.385624152,0.245643208,0.342788038,0.862745098,1.93e-15,-0.249287762,-1.33e-16,-2.706052743,-2.874218649,-2.82e-17,-1.134997368,2.878609745,3843.129945,36.58632203,4.235526235,0.0,87.83175555,55.25841008,70.20674497,26.04441257,35.44307838,0.0,11.78791537,19.96954627,0.0,54.91250929,-7.096378626,-5.131907548,-29.24911481,0.538461538,3,2,2,4,2.656,0,3,1,0,1,0,0,0,0.7311666666666664,1,24.705,24.705,4.395000000000001,20.31,29.1,2.4487632508833925e-83
6,16.36959508,1.687086551,0.385624152,0.245427391,0.342796072,0.862745098,1.58e-15,-0.249287762,-1.64e-16,-2.702349226,-2.873855862,4.41e-17,-1.134994608,2.876008679,3843.129945,36.58632203,4.235526235,0.0,87.83175555,55.25841008,70.20674497,26.04441257,35.44307838,0.0,11.78791537,19.96954627,0.0,52.17099218,-7.146894229,-5.108492125,-29.44504507,0.538461538,3,2,2,4,2.656,0,3,1,0,1,0,0,0,0.7311666666666664,1,24.705000000000002,24.705,4.395000000000001,20.31,29.1,1.508833922261484e-83
6,16.57101714,1.626484992,0.385624152,0.245647132,0.342796073,0.862745098,2.63e-15,-0.249287767,-1.44e-16,-2.718261399,-2.872050413,2.04e-17,-1.135754674,2.886561776,3843.129945,30.08946234,4.235526235,0.0,87.83175555,55.25841008,70.20674497,32.54127225,35.44307838,0.0,11.78791537,19.96954627,0.0,56.32435137,-6.950472778,-4.914663909,-29.72069556,0.538461538,3,2,2,4,2.656,0,3,1,0,1,0,0,0,0.7311666666666664,1,24.705000000000002,24.705,4.395000000000001,20.31,29.1,1.6713780918727917e-83
6,16.38701829,1.637219089,0.385624152,0.245647131,0.342788039,0.862745098,2.17e-15,-0.249287767,-1.47e-16,-2.714167008,-2.869709007,6.3e-17,-1.135664973,2.878418618,3843.129945,30.08946234,4.235526235,0.0,87.83175555,55.25841008,70.20674497,32.54127225,35.44307838,0.0,11.78791537,19.96954627,0.0,52.17099218,-7.141151371,-4.918924113,-29.60305721,0.538461538,3,2,2,4,2.656,0,3,1,0,1,0,0,0,0.7311666666666664,1,24.705,24.705,4.395000000000001,20.31,29.1,3.6749116607773855e-83
6,16.24277324,1.700313982,0.329411005,0.244783874,0.35072394,0.826923077,1.43e-15,-0.249287763,-1.52e-16,-2.706949308,-2.870451689,-1.02e-17,-1.134999942,2.885051153,3959.403557,30.08946234,5.647368313,0.0,87.83175555,61.63133498,81.58373688,21.9321369,35.44307838,0.0,11.78791537,13.47268658,0.0,54.91250929,-9.656375668,-5.16877308,-41.54495416,0.55,4,2,2,4,2.7448,0,2,1,0,1,0,0,0,0.7459666666666663,1,26.169999999999998,29.1,4.14364573775317,20.31,29.1,1.9469964664310956e-81
6,16.52550067,1.697435599,0.431078863,0.245555361,0.342787791,0.846153846,1.79e-15,-0.249287762,-2e-16,-2.709731707,-2.86532534,-4.7e-17,-1.135165323,2.947223585,3949.893782,36.58632203,2.823684157,0.0,87.83175555,55.25841008,81.29484754,26.04441257,35.44307838,0.0,11.78791537,26.94537317,0.0,54.87142577,-4.781275956,-5.116784273,-30.16678864,0.55,2,2,2,4,2.9982,0,4,2,0,1,0,0,0,0.7881999999999998,1,23.24,20.31,4.14364573775317,20.31,29.1,9.858657243816255e-81
6,16.68626175,1.720216482,0.431078863,0.245643208,0.342788038,0.846153846,2.06e-15,-0.249287762,-1.8e-16,-2.708958603,-2.868184668,3.15e-17,-1.13520671,2.949297557,3949.893782,36.58632203,2.823684157,0.0,87.83175555,55.25841008,81.29484754,26.04441257,35.44307838,0.0,11.78791537,26.94537317,0.0,54.87142577,-4.867025649,-5.241915217,-29.89904889,0.55,2,2,2,4,2.9982,0,4,2,0,1,0,0,0,0.7881999999999998,1,23.24,20.31,4.14364573775317,20.31,29.1,8.657243816254418e-82
6,16.24277324,1.700313982,0.329411005,0.244783874,0.35072394,0.826923077,2.17e-15,-0.249287763,-1.77e-16,-2.706949308,-2.870451689,9.9e-17,-1.134999942,2.885051153,3959.403557,30.08946234,5.647368313,0.0,87.83175555,61.63133498,81.58373688,21.9321369,35.44307838,0.0,11.78791537,13.47268658,0.0,54.91250929,-9.656375668,-5.16877308,-41.54495416,0.55,4,2,2,4,2.7448,0,2,1,0,1,0,0,0,0.7459666666666663,1,26.169999999999998,29.1,4.14364573775317,20.31,29.1,1.2791519434628975e-81
6,16.70368496,1.659614923,0.431078863,0.245647132,0.342788039,0.846153846,1.51e-15,-0.249287767,-1.67e-16,-2.726935953,-2.863625196,8.68e-17,-1.136010948,2.957120761,3949.893782,30.08946234,2.823684157,0.0,87.83175555,55.25841008,81.29484754,32.54127225,35.44307838,0.0,11.78791537,26.94537317,0.0,54.87142577,-4.584854505,-4.997198672,-30.22681675,0.55,2,2,2,4,2.9982,0,4,2,0,1,0,0,0,0.7881999999999998,1,23.24,20.31,4.14364573775317,20.31,29.1,6.57243816254417e-81
6,16.68626175,1.720216482,0.431078863,0.245643208,0.342788038,0.846153846,2.06e-15,-0.249287762,-1.8e-16,-2.708958603,-2.868184668,3.15e-17,-1.13520671,2.949297557,3949.893782,36.58632203,2.823684157,0.0,87.83175555,55.25841008,81.29484754,26.04441257,35.44307838,0.0,11.78791537,26.94537317,0.0,54.87142577,-4.867025649,-5.241915217,-29.89904889,0.55,2,2,2,4,2.9982,0,4,2,0,1,0,0,0,0.7881999999999998,1,23.24,20.31,4.14364573775317,20.31,29.1,8.657243816254418e-82
6,16.68626175,1.720216482,0.431078863,0.245643208,0.342788038,0.846153846,1.89e-15,-0.249287762,-2.04e-16,-2.708958603,-2.868184668,1.1e-16,-1.13520671,2.949297557,3949.893782,36.58632203,2.823684157,0.0,87.83175555,55.25841008,81.29484754,26.04441257,35.44307838,0.0,11.78791537,26.94537317,0.0,54.87142577,-4.867025649,-5.241915217,-29.89904889,0.55,2,2,2,4,2.9982,0,4,2,0,1,0,0,0,0.7881999999999998,1,23.24,20.31,4.14364573775317,20.31,29.1,3.215547703180212e-82
6,16.70368496,1.659614923,0.431078863,0.245647132,0.342788039,0.846153846,1.6e-15,-0.249287767,-1.51e-16,-2.726935953,-2.863625196,1.73e-18,-1.136010948,2.957120761,3949.893782,30.08946234,2.823684157,0.0,87.83175555,55.25841008,81.29484754,32.54127225,35.44307838,0.0,11.78791537,26.94537317,0.0,54.87142577,-4.584854505,-4.997198672,-30.22681675,0.55,2,2,2,4,2.9982,0,4,2,0,1,0,0,0,0.7881999999999998,1,23.24,20.31,4.14364573775317,20.31,29.1,4.699646643109541e-82
6,16.3747041,1.590745273,0.326057323,0.24564693,0.342796073,0.79245283,10.21329307,-0.247885469,-5.39e-17,-2.688099438,-2.864734355,3.1e-16,-1.13318889,2.397653278,4013.755332,30.56842956,4.235526235,0.0,104.3400648,48.55497898,53.27867508,43.5073407,35.44307838,0.0,5.893957685,19.49057905,0.0,46.72904148,-6.602900076,-7.240224027,-22.4376162,0.414634146,3,2,2,5,2.8117,0,3,0,0,1,0,0,0,0.7571166666666663,1,24.705000000000002,24.705,4.395000000000001,20.31,29.1,7.597173144876326e-84
6,16.68626175,1.720216482,0.431078863,0.245643208,0.342788038,0.846153846,2.06e-15,-0.249287762,-1.8e-16,-2.708958603,-2.868184668,3.15e-17,-1.13520671,2.949297557,3949.893782,36.58632203,2.823684157,0.0,87.83175555,55.25841008,81.29484754,26.04441257,35.44307838,0.0,11.78791537,26.94537317,0.0,54.87142577,-4.867025649,-5.241915217,-29.89904889,0.55,2,2,2,4,2.9982,0,4,2,0,1,0,0,0,0.7881999999999998,1,23.24,20.31,4.14364573775317,20.31,29.1,8.657243816254418e-82
6,16.52550067,1.697435599,0.431078863,0.245555361,0.342787791,0.846153846,1.79e-15,-0.249287762,-2e-16,-2.709731707,-2.86532534,-4.7e-17,-1.135165323,2.947223585,3949.893782,36.58632203,2.823684157,0.0,87.83175555,55.25841008,81.29484754,26.04441257,35.44307838,0.0,11.78791537,26.94537317,0.0,54.87142577,-4.781275956,-5.116784273,-30.16678864,0.55,2,2,2,4,2.9982,0,4,2,0,1,0,0,0,0.7881999999999998,1,23.24,20.31,4.14364573775317,20.31,29.1,9.858657243816255e-81
6,16.70368496,1.659614923,0.431078863,0.245647132,0.342788039,0.846153846,1.6e-15,-0.249287767,-1.51e-16,-2.726935953,-2.863625196,1.73e-18,-1.136010948,2.957120761,3949.893782,30.08946234,2.823684157,0.0,87.83175555,55.25841008,81.29484754,32.54127225,35.44307838,0.0,11.78791537,26.94537317,0.0,54.87142577,-4.584854505,-4.997198672,-30.22681675,0.55,2,2,2,4,2.9982,0,4,2,0,1,0,0,0,0.7881999999999998,1,23.24,20.31,4.14364573775317,20.31,29.1,4.699646643109541e-82
6,16.3747041,1.590745273,0.326057323,0.24564693,0.342796073,0.79245283,10.21329307,-0.247885469,-5.39e-17,-2.688099438,-2.864734355,3.1e-16,-1.13318889,2.397653278,4013.755332,30.56842956,4.235526235,0.0,104.3400648,48.55497898,53.27867508,43.5073407,35.44307838,0.0,5.893957685,19.49057905,0.0,46.72904148,-6.602900076,-7.240224027,-22.4376162,0.414634146,3,2,2,5,2.8117,0,3,0,0,1,0,0,0,0.7571166666666663,1,24.705000000000002,24.705,4.395000000000001,20.31,29.1,7.597173144876326e-84
6,16.32172018,1.738766691,0.380651089,0.245299658,0.35072394,0.811320755,1.61e-15,-0.249287763,-1.69e-16,-2.706950968,-2.866240272,-2.09e-17,-1.135203273,2.954806632,4066.558288,30.08946234,4.235526235,0.0,87.83175555,61.63133498,92.67183945,21.9321369,35.44307838,0.0,11.78791537,20.44851348,0.0,54.87142577,-7.438044632,-5.278780748,-42.35373569,0.56097561,3,2,2,4,3.087,0,3,2,0,1,0,0,0,0.8029999999999998,1,24.705,24.705,4.395000000000001,20.31,29.1,4.275618374558304e-80
6,16.27580607,1.609295481,0.278889108,0.245645698,0.350730365,0.814814815,10.13163233,-0.247887298,-1.97e-18,-2.691295105,-2.87043633,3.09e-16,-1.133245987,2.398055376,4130.7546,24.07156987,5.647368313,0.0,104.3400648,54.92790388,64.65566699,39.39506503,35.44307838,0.0,5.893957685,12.99371937,0.0,49.47055859,-9.008168816,-7.319912813,-34.43269523,0.428571429,4,2,2,5,2.9005,0,2,0,0,1,0,0,0,0.7719166666666664,1,26.17,29.1,4.14364573775317,20.31,29.1,3.1731448763250884e-83
6,16.32172018,1.738766691,0.380651089,0.245299658,0.35072394,0.811320755,1.44e-15,-0.249287763,-1.55e-16,-2.706950968,-2.866240272,4.22e-17,-1.135203273,2.954806632,4066.558288,30.08946234,4.235526235,0.0,87.83175555,61.63133498,92.67183945,21.9321369,35.44307838,0.0,11.78791537,20.44851348,0.0,54.87142577,-7.438044632,-5.278780748,-42.35373569,0.56097561,3,2,2,4,3.087,0,3,2,0,1,0,0,0,0.8029999999999998,1,24.705,24.705,4.395000000000001,20.31,29.1,2.773851590106007e-79
6,16.27580607,1.609295481,0.278889108,0.245645698,0.350730365,0.814814815,10.13163233,-0.247887298,-1.97e-18,-2.691295105,-2.87043633,3.09e-16,-1.133245987,2.398055376,4130.7546,24.07156987,5.647368313,0.0,104.3400648,54.92790388,64.65566699,39.39506503,35.44307838,0.0,5.893957685,12.99371937,0.0,49.47055859,-9.008168816,-7.319912813,-34.43269523,0.428571429,4,2,2,5,2.9005,0,2,0,0,1,0,0,0,0.7719166666666664,1,26.17,29.1,4.14364573775317,20.31,29.1,3.1731448763250884e-83
6,16.69137076,1.616305111,0.364700403,0.24564693,0.342788039,0.833333333,10.1407134,-0.248128254,-1.28e-16,-2.70494048,-2.856609462,2.96e-16,-1.133970988,2.457891192,4121.244825,30.56842956,2.823684157,0.0,104.3400648,48.55497898,64.36677765,43.5073407,35.44307838,0.0,5.893957685,26.46640595,0.0,48.01763299,-4.408823569,-7.402478177,-22.84448675,0.428571429,2,2,2,5,3.1539,0,4,1,0,1,0,0,0,0.8141499999999998,1,23.24,20.31,4.14364573775317,20.31,29.1,1.1060070671378092e-82
6,16.30153322,1.636651335,0.322368234,0.245299658,0.350975417,0.854545455,10.09428619,-0.248125778,-1.22e-16,-2.700242872,-2.858703549,2.84e-16,-1.133972569,2.457433339,4238.615862,24.07156987,4.235526235,0.0,104.3400648,54.92790388,75.74376956,39.39506503,35.44307838,0.0,5.893957685,19.96954627,0.0,46.60579091,-6.868719544,-7.459370446,-35.01808749,0.441860465,3,2,2,5,3.2427,0,3,1,0,1,0,0,0,0.8289499999999999,1,24.705,24.705,4.395000000000001,20.31,29.1,9.893992932862191e-81
6,16.21891145,1.569337242,0.283192068,0.24564693,0.342787793,0.660714286,10.55917855,-0.24504384,-4.77e-17,-2.622061597,-2.845996354,0.957681869,-0.998562201,2.090493401,4293.110701,31.04739677,2.823684157,0.0,120.8483742,41.85154789,47.43870776,54.47340915,35.44307838,0.0,0.0,25.98743874,0.0,41.16384021,-4.147042941,-9.393221544,-16.07016848,0.318181818,2,2,2,6,3.3096,0,4,0,0,1,0,0,0,0.8401,1,23.24,20.31,4.14364573775317,20.31,29.1,6.46643109540636e-85
6,16.14840482,1.715681432,0.332769099,0.245407084,0.342513904,0.8125,4.19e-16,-0.249287767,-2.05e-16,-2.707236647,-2.882616956,-9.43e-17,-1.135355536,3.506384937,3567.482559,36.10735481,5.647368313,0.0,71.32344624,61.96184117,76.04671229,15.07834412,35.44307838,0.0,17.68187306,13.47268658,0.0,64.54890271,-10.15030028,-2.60131138,-36.03790787,0.666666667,4,2,2,3,2.1581,0,2,1,0,1,0,0,0,0.648183333333333,1,26.169999999999998,29.1,4.14364573775317,20.31,29.1,2.208480565371025e-84
6,16.14840482,1.715681432,0.332769099,0.245407084,0.342513904,0.8125,5.17e-16,-0.249287767,-1.97e-16,-2.707236647,-2.882616956,-1.19e-16,-1.135355536,3.506384937,3567.482559,36.10735481,5.647368313,0.0,71.32344624,61.96184117,76.04671229,15.07834412,35.44307838,0.0,17.68187306,13.47268658,0.0,64.54890271,-10.15030028,-2.60131138,-36.03790787,0.666666667,4,2,2,3,2.1581,0,2,1,0,1,0,0,0,0.648183333333333,1,26.169999999999998,29.1,4.14364573775317,20.31,29.1,2.5088339222614843e-85
6,16.14840482,1.715681432,0.332769099,0.245407084,0.342513904,0.8125,4.19e-16,-0.249287767,-2.05e-16,-2.707236647,-2.882616956,-9.43e-17,-1.135355536,3.506384937,3567.482559,36.10735481,5.647368313,0.0,71.32344624,61.96184117,76.04671229,15.07834412,35.44307838,0.0,17.68187306,13.47268658,0.0,64.54890271,-10.15030028,-2.60131138,-36.03790787,0.666666667,4,2,2,3,2.1581,0,2,1,0,1,0,0,0,0.648183333333333,1,26.169999999999998,29.1,4.14364573775317,20.31,29.1,2.208480565371025e-84
6,16.14840482,1.715681432,0.332769099,0.245407084,0.342513904,0.8125,4.19e-16,-0.249287767,-2.05e-16,-2.707236647,-2.882616956,-9.43e-17,-1.135355536,3.506384937,3567.482559,36.10735481,5.647368313,0.0,71.32344624,61.96184117,76.04671229,15.07834412,35.44307838,0.0,17.68187306,13.47268658,0.0,64.54890271,-10.15030028,-2.60131138,-36.03790787,0.666666667,4,2,2,3,2.1581,0,2,1,0,1,0,0,0,0.648183333333333,1,26.169999999999998,29.1,4.14364573775317,20.31,29.1,2.208480565371025e-84
6,16.14840482,1.715681432,0.332769099,0.245407084,0.342513904,0.8125,5.17e-16,-0.249287767,-1.97e-16,-2.707236647,-2.882616956,-1.19e-16,-1.135355536,3.506384937,3567.482559,36.10735481,5.647368313,0.0,71.32344624,61.96184117,76.04671229,15.07834412,35.44307838,0.0,17.68187306,13.47268658,0.0,64.54890271,-10.15030028,-2.60131138,-36.03790787,0.666666667,4,2,2,3,2.1581,0,2,1,0,1,0,0,0,0.648183333333333,1,26.169999999999998,29.1,4.14364573775317,20.31,29.1,2.5088339222614843e-85
6,16.14840482,1.715681432,0.332769099,0.245407084,0.342513904,0.8125,4.19e-16,-0.249287767,-2.05e-16,-2.707236647,-2.882616956,-9.43e-17,-1.135355536,3.506384937,3567.482559,36.10735481,5.647368313,0.0,71.32344624,61.96184117,76.04671229,15.07834412,35.44307838,0.0,17.68187306,13.47268658,0.0,64.54890271,-10.15030028,-2.60131138,-36.03790787,0.666666667,4,2,2,3,2.1581,0,2,1,0,1,0,0,0,0.648183333333333,1,26.169999999999998,29.1,4.14364573775317,20.31,29.1,2.208480565371025e-84
6,16.28107264,1.748811363,0.384082711,0.245407205,0.342504271,0.816326531,3.21e-16,-0.249287767,-2.53e-16,-2.717553961,-2.876849648,-8.8e-17,-1.135673403,3.599703695,3673.09217,36.10735481,4.235526235,0.0,71.32344624,61.96184117,87.13481486,15.07834412,35.44307838,0.0,17.68187306,20.44851348,0.0,58.94261792,-7.76190646,-2.655015083,-36.59116233,0.675675676,3,2,2,3,2.5003,0,3,2,0,1,0,0,0,0.7052166666666664,1,24.705,24.705,4.395000000000001,20.31,29.1,1.098939929328622e-82
6,16.32734832,1.754134141,0.384082711,0.245407085,0.342513904,0.816326531,7.47e-16,-0.249287767,-1.89e-16,-2.712019673,-2.878317466,-6.45e-17,-1.135356089,3.601754877,3673.09217,36.10735481,4.235526235,0.0,71.32344624,61.96184117,87.13481486,15.07834412,35.44307838,0.0,17.68187306,20.44851348,0.0,63.09597711,-7.83330621,-2.66617442,-36.76813709,0.675675676,3,2,2,3,2.5003,0,3,2,0,1,0,0,0,0.7052166666666664,1,24.705,24.705,4.395000000000001,20.31,29.1,1.9045936395759715e-82
6,16.46507148,1.738077265,0.384082711,0.245555442,0.342505861,0.816326531,6.65e-16,-0.249287767,-2.27e-16,-2.720291058,-2.877403146,-1.24e-16,-1.135757582,3.599975558,3673.09217,36.10735481,4.235526235,0.0,71.32344624,61.96184117,87.13481486,15.07834412,35.44307838,0.0,17.68187306,20.44851348,0.0,61.68413503,-7.70376455,-2.634441311,-36.71714262,0.675675676,3,2,2,3,2.5003,0,3,2,0,1,0,0,0,0.7052166666666664,1,24.705,24.705,4.395000000000001,20.31,29.1,9.540636042402827e-83
6,16.32734832,1.754134141,0.384082711,0.245407085,0.342513904,0.816326531,3.3e-16,-0.249287767,-2.4e-16,-2.712019673,-2.878317466,-1.42e-16,-1.135356089,3.601754877,3673.09217,36.10735481,4.235526235,0.0,71.32344624,61.96184117,87.13481486,15.07834412,35.44307838,0.0,17.68187306,20.44851348,0.0,63.09597711,-7.83330621,-2.66617442,-36.76813709,0.675675676,3,2,2,3,2.5003,0,3,2,0,1,0,0,0,0.7052166666666664,1,24.705,24.705,4.395000000000001,20.31,29.1,6.219081272084806e-82
6,16.28107264,1.748811363,0.384082711,0.245407205,0.342504271,0.816326531,3.21e-16,-0.249287767,-2.53e-16,-2.717553961,-2.876849648,-8.8e-17,-1.135673403,3.599703695,3673.09217,36.10735481,4.235526235,0.0,71.32344624,61.96184117,87.13481486,15.07834412,35.44307838,0.0,17.68187306,20.44851348,0.0,58.94261792,-7.76190646,-2.655015083,-36.59116233,0.675675676,3,2,2,3,2.5003,0,3,2,0,1,0,0,0,0.7052166666666664,1,24.705,24.705,4.395000000000001,20.31,29.1,1.098939929328622e-82
6,16.46507148,1.738077265,0.384082711,0.245555442,0.342505861,0.816326531,9.5e-16,-0.249287767,-2.15e-16,-2.720291058,-2.877403146,-1.13e-16,-1.135757582,3.599975558,3673.09217,36.10735481,4.235526235,0.0,71.32344624,61.96184117,87.13481486,15.07834412,35.44307838,0.0,17.68187306,20.44851348,0.0,61.68413503,-7.70376455,-2.634441311,-36.71714262,0.675675676,3,2,2,3,2.5003,0,3,2,0,1,0,0,0,0.7052166666666664,1,24.705,24.705,4.395000000000001,20.31,29.1,6.996466431095407e-82
6,16.32734832,1.754134141,0.384082711,0.245407085,0.342513904,0.816326531,7.47e-16,-0.249287767,-1.89e-16,-2.712019673,-2.878317466,-6.45e-17,-1.135356089,3.601754877,3673.09217,36.10735481,4.235526235,0.0,71.32344624,61.96184117,87.13481486,15.07834412,35.44307838,0.0,17.68187306,20.44851348,0.0,63.09597711,-7.83330621,-2.66617442,-36.76813709,0.675675676,3,2,2,3,2.5003,0,3,2,0,1,0,0,0,0.7052166666666664,1,24.705,24.705,4.395000000000001,20.31,29.1,1.9045936395759715e-82
6,16.32734832,1.754134141,0.384082711,0.245407085,0.342513904,0.816326531,6.61e-16,-0.249287767,-2.08e-16,-2.712019673,-2.878317466,-1.39e-16,-1.135356089,3.601754877,3673.09217,36.10735481,4.235526235,0.0,71.32344624,61.96184117,87.13481486,15.07834412,35.44307838,0.0,17.68187306,20.44851348,0.0,63.09597711,-7.83330621,-2.66617442,-36.76813709,0.675675676,3,2,2,3,2.5003,0,3,2,0,1,0,0,0,0.7052166666666664,1,24.705,24.705,4.395000000000001,20.31,29.1,6.431095406360424e-82
6,16.46507148,1.738077265,0.384082711,0.245555442,0.342505861,0.816326531,6.65e-16,-0.249287767,-2.27e-16,-2.720291058,-2.877403146,-1.24e-16,-1.135757582,3.599975558,3673.09217,36.10735481,4.235526235,0.0,71.32344624,61.96184117,87.13481486,15.07834412,35.44307838,0.0,17.68187306,20.44851348,0.0,61.68413503,-7.70376455,-2.634441311,-36.71714262,0.675675676,3,2,2,3,2.5003,0,3,2,0,1,0,0,0,0.7052166666666664,1,24.705,24.705,4.395000000000001,20.31,29.1,9.540636042402827e-83
6,16.46507148,1.738077265,0.384082711,0.245555442,0.342505861,0.816326531,6.12e-16,-0.249287767,-2.3e-16,-2.720291058,-2.877403146,-1.39e-16,-1.135757582,3.599975558,3673.09217,36.10735481,4.235526235,0.0,71.32344624,61.96184117,87.13481486,15.07834412,35.44307838,0.0,17.68187306,20.44851348,0.0,61.68413503,-7.70376455,-2.634441311,-36.71714262,0.675675676,3,2,2,3,2.5003,0,3,2,0,1,0,0,0,0.7052166666666664,1,24.705,24.705,4.395000000000001,20.31,29.1,7.809187279151944e-82
6,16.28107264,1.748811363,0.384082711,0.245407205,0.342504271,0.816326531,3.95e-16,-0.249287767,-2.15e-16,-2.717553961,-2.876849648,-1.28e-16,-1.135673403,3.599703695,3673.09217,36.10735481,4.235526235,0.0,71.32344624,61.96184117,87.13481486,15.07834412,35.44307838,0.0,17.68187306,20.44851348,0.0,58.94261792,-7.76190646,-2.655015083,-36.59116233,0.675675676,3,2,2,3,2.5003,0,3,2,0,1,0,0,0,0.7052166666666664,1,24.705,24.705,4.395000000000001,20.31,29.1,2.5229681978798586e-82
6,16.46507148,1.738077265,0.384082711,0.245555442,0.342505861,0.816326531,6.12e-16,-0.249287767,-2.3e-16,-2.720291058,-2.877403146,-1.39e-16,-1.135757582,3.599975558,3673.09217,36.10735481,4.235526235,0.0,71.32344624,61.96184117,87.13481486,15.07834412,35.44307838,0.0,17.68187306,20.44851348,0.0,61.68413503,-7.70376455,-2.634441311,-36.71714262,0.675675676,3,2,2,3,2.5003,0,3,2,0,1,0,0,0,0.7052166666666664,1,24.705,24.705,4.395000000000001,20.31,29.1,7.809187279151944e-82
